2022-09-09 01:55:56, tb_device_mqtt INFO Trying to connect to 10.60.3.26...
2022-09-09 01:55:56, tb_device_mqtt INFO connection SUCCESS
2022-09-09 01:55:56, tb_gateway_mqtt DEBUG Service subscription to topic v1/gateway/attributes - successfully completed.
2022-09-09 01:55:56, tb_gateway_mqtt DEBUG Service subscription to topic v1/gateway/attributes/response - successfully completed.
2022-09-09 01:55:56, tb_gateway_mqtt DEBUG Service subscription to topic v1/gateway/rpc - successfully completed.
2022-09-09 01:55:57, tb_gateway_mqtt DEBUG Connected device Bus A1
2022-09-09 01:56:02, __main__ INFO Publish Bus A1 Attribute - Color
2022-09-09 01:56:07, __main__ INFO Read Telemetry CSV. Total Record: 578
2022-09-09 01:56:14, __main__ DEBUG 0) Bus A1 {'ts': 1662659774276, 'values': {'fuel': 80, 'speed': 0, 'latitude': '1.2942', 'longitude': '103.76983', 'occupancy': 50, 'temp': 25, 'engine_temp': 195, 'eta': '0 min 0 sec', 'health_status': 'Healthy', 'health_des': 'Operating', 'bus_stop': 'Kent Ridge Bus Terminal', 'bus_stop_status': 'Arrived', 'bus_health_color': '#7FB77E'}}
2022-09-09 02:06:39, __main__ DEBUG 0) Bus A1 {'ts': 1662660399507, 'values': {'fuel': 80, 'speed': 0, 'latitude': '1.2942', 'longitude': '103.76983', 'occupancy': 50, 'temp': 25, 'engine_temp': 195, 'eta': '0 min 0 sec', 'health_status': 'Healthy', 'health_des': 'Operating', 'bus_stop': 'Kent Ridge Bus Terminal', 'bus_stop_status': 'Arrived', 'bus_health_color': '#7FB77E'}}
2022-09-09 02:06:40, __main__ DEBUG 0) Bus A1 {'ts': 1662660400509, 'values': {'fuel': 79.99, 'speed': 0, 'latitude': '1.2942', 'longitude': '103.76983', 'occupancy': 46.4, 'temp': 24.2, 'engine_temp': 309.6, 'eta': '0 min 0 sec', 'health_status': 'Healthy', 'health_des': 'Operating', 'bus_stop': 'Kent Ridge Bus Terminal', 'bus_stop_status': 'Arrived', 'bus_health_color': '#7FB77E'}}
2022-09-09 02:06:41, __main__ DEBUG 0) Bus A1 {'ts': 1662660401527, 'values': {'fuel': 79.96, 'speed': 0, 'latitude': '1.2942', 'longitude': '103.76983', 'occupancy': 43.199999999999996, 'temp': 22.8, 'engine_temp': 309.5, 'eta': '0 min 0 sec', 'health_status': 'Healthy', 'health_des': 'Operating', 'bus_stop': 'Kent Ridge Bus Terminal', 'bus_stop_status': 'Arrived', 'bus_health_color': '#7FB77E'}}
2022-09-09 02:06:42, __main__ DEBUG 0) Bus A1 {'ts': 1662660402531, 'values': {'fuel': 79.93, 'speed': 0, 'latitude': '1.2942', 'longitude': '103.76983', 'occupancy': 41.4, 'temp': 24.3, 'engine_temp': 296.9, 'eta': '0 min 0 sec', 'health_status': 'Healthy', 'health_des': 'Operating', 'bus_stop': 'Kent Ridge Bus Terminal', 'bus_stop_status': 'Arrived', 'bus_health_color': '#7FB77E'}}
2022-09-09 02:06:43, __main__ DEBUG 0) Bus A1 {'ts': 1662660403540, 'values': {'fuel': 79.9, 'speed': 0, 'latitude': '1.2942', 'longitude': '103.76983', 'occupancy': 37.4, 'temp': 22.6, 'engine_temp': 308.8, 'eta': '0 min 0 sec', 'health_status': 'Healthy', 'health_des': 'Operating', 'bus_stop': 'Kent Ridge Bus Terminal', 'bus_stop_status': 'Arrived', 'bus_health_color': '#7FB77E'}}
2022-09-09 02:06:44, __main__ DEBUG 0) Bus A1 {'ts': 1662660404548, 'values': {'fuel': 79.9, 'speed': 0, 'latitude': '1.2942', 'longitude': '103.76983', 'occupancy': 33.6, 'temp': 23.9, 'engine_temp': 305.4, 'eta': '0 min 0 sec', 'health_status': 'Healthy', 'health_des': 'Operating', 'bus_stop': 'Kent Ridge Bus Terminal', 'bus_stop_status': 'Arrived', 'bus_health_color': '#7FB77E'}}
2022-09-09 02:06:45, __main__ DEBUG 0) Bus A1 {'ts': 1662660405558, 'values': {'fuel': 79.88, 'speed': 0, 'latitude': '1.2942', 'longitude': '103.76983', 'occupancy': 32.1, 'temp': 23.1, 'engine_temp': 303.7, 'eta': '0 min 0 sec', 'health_status': 'Healthy', 'health_des': 'Operating', 'bus_stop': 'Kent Ridge Bus Terminal', 'bus_stop_status': 'Arrived', 'bus_health_color': '#7FB77E'}}
2022-09-09 02:06:46, __main__ DEBUG 0) Bus A1 {'ts': 1662660406559, 'values': {'fuel': 79.84, 'speed': 0, 'latitude': '1.2942', 'longitude': '103.76983', 'occupancy': 28.3, 'temp': 24.8, 'engine_temp': 303.6, 'eta': '0 min 0 sec', 'health_status': 'Healthy', 'health_des': 'Operating', 'bus_stop': 'Kent Ridge Bus Terminal', 'bus_stop_status': 'Arrived', 'bus_health_color': '#7FB77E'}}
2022-09-09 02:06:47, __main__ DEBUG 0) Bus A1 {'ts': 1662660407567, 'values': {'fuel': 79.82, 'speed': 0, 'latitude': '1.2942', 'longitude': '103.76983', 'occupancy': 25.900000000000002, 'temp': 24.9, 'engine_temp': 307.8, 'eta': '0 min 0 sec', 'health_status': 'Healthy', 'health_des': 'Operating', 'bus_stop': 'Kent Ridge Bus Terminal', 'bus_stop_status': 'Arrived', 'bus_health_color': '#7FB77E'}}
2022-09-09 02:06:48, __main__ DEBUG 0) Bus A1 {'ts': 1662660408574, 'values': {'fuel': 79.81, 'speed': 0, 'latitude': '1.2942', 'longitude': '103.76983', 'occupancy': 25.1, 'temp': 24.8, 'engine_temp': 297.8, 'eta': '0 min 0 sec', 'health_status': 'Healthy', 'health_des': 'Operating', 'bus_stop': 'Kent Ridge Bus Terminal', 'bus_stop_status': 'Arrived', 'bus_health_color': '#7FB77E'}}
2022-09-09 02:19:19, tb_device_mqtt INFO Trying to connect to 10.60.3.26...
2022-09-09 02:19:20, tb_device_mqtt INFO connection SUCCESS
2022-09-09 02:19:20, tb_gateway_mqtt DEBUG Service subscription to topic v1/gateway/attributes - successfully completed.
2022-09-09 02:19:20, tb_gateway_mqtt DEBUG Service subscription to topic v1/gateway/attributes/response - successfully completed.
2022-09-09 02:19:20, tb_gateway_mqtt DEBUG Service subscription to topic v1/gateway/rpc - successfully completed.
2022-09-09 02:19:20, tb_gateway_mqtt DEBUG Connected device Bus A1
2022-09-09 02:19:20, __main__ INFO Publish Bus A1 Attribute - Color
2022-09-09 02:19:20, __main__ INFO Read Telemetry CSV. Total Record: 578
2022-09-09 02:19:22, __main__ DEBUG 0) Bus A1 {'ts': 1662661162933, 'values': {'fuel': 80, 'speed': 0, 'latitude': '1.2942', 'longitude': '103.76983', 'occupancy': 50, 'temp': 25, 'engine_temp': 195, 'eta': '0 min 0 sec', 'health_status': 'Healthy', 'health_des': 'Operating', 'bus_stop': 'Kent Ridge Bus Terminal', 'bus_stop_status': 'Arrived', 'bus_health_color': '#7FB77E'}}
2022-09-09 02:19:23, __main__ DEBUG 0) Bus A1 {'ts': 1662661163951, 'values': {'fuel': 79.99, 'speed': 0, 'latitude': '1.2942', 'longitude': '103.76983', 'occupancy': 47.3, 'temp': 23.3, 'engine_temp': 298.8, 'eta': '0 min 0 sec', 'health_status': 'Healthy', 'health_des': 'Operating', 'bus_stop': 'Kent Ridge Bus Terminal', 'bus_stop_status': 'Arrived', 'bus_health_color': '#7FB77E'}}
2022-09-09 02:19:24, __main__ DEBUG 0) Bus A1 {'ts': 1662661164962, 'values': {'fuel': 79.97, 'speed': 0, 'latitude': '1.2942', 'longitude': '103.76983', 'occupancy': 46.599999999999994, 'temp': 24.6, 'engine_temp': 308.4, 'eta': '0 min 0 sec', 'health_status': 'Healthy', 'health_des': 'Operating', 'bus_stop': 'Kent Ridge Bus Terminal', 'bus_stop_status': 'Arrived', 'bus_health_color': '#7FB77E'}}
2022-09-09 02:19:25, __main__ DEBUG 0) Bus A1 {'ts': 1662661165968, 'values': {'fuel': 79.93, 'speed': 0, 'latitude': '1.2942', 'longitude': '103.76983', 'occupancy': 43.099999999999994, 'temp': 22.7, 'engine_temp': 291.8, 'eta': '0 min 0 sec', 'health_status': 'Healthy', 'health_des': 'Operating', 'bus_stop': 'Kent Ridge Bus Terminal', 'bus_stop_status': 'Arrived', 'bus_health_color': '#7FB77E'}}
2022-09-09 02:19:26, __main__ DEBUG 0) Bus A1 {'ts': 1662661166974, 'values': {'fuel': 79.89, 'speed': 0, 'latitude': '1.2942', 'longitude': '103.76983', 'occupancy': 38.99999999999999, 'temp': 23.9, 'engine_temp': 291.3, 'eta': '0 min 0 sec', 'health_status': 'Healthy', 'health_des': 'Operating', 'bus_stop': 'Kent Ridge Bus Terminal', 'bus_stop_status': 'Arrived', 'bus_health_color': '#7FB77E'}}
2022-09-09 02:19:27, __main__ DEBUG 0) Bus A1 {'ts': 1662661167974, 'values': {'fuel': 79.87, 'speed': 0, 'latitude': '1.2942', 'longitude': '103.76983', 'occupancy': 38.99999999999999, 'temp': 24.2, 'engine_temp': 301.9, 'eta': '0 min 0 sec', 'health_status': 'Healthy', 'health_des': 'Operating', 'bus_stop': 'Kent Ridge Bus Terminal', 'bus_stop_status': 'Arrived', 'bus_health_color': '#7FB77E'}}
2022-09-09 02:19:28, __main__ DEBUG 0) Bus A1 {'ts': 1662661168986, 'values': {'fuel': 79.83, 'speed': 0, 'latitude': '1.2942', 'longitude': '103.76983', 'occupancy': 36.89999999999999, 'temp': 24.1, 'engine_temp': 296.8, 'eta': '0 min 0 sec', 'health_status': 'Healthy', 'health_des': 'Operating', 'bus_stop': 'Kent Ridge Bus Terminal', 'bus_stop_status': 'Arrived', 'bus_health_color': '#7FB77E'}}
2022-09-09 02:19:30, __main__ DEBUG 0) Bus A1 {'ts': 1662661170001, 'values': {'fuel': 79.78, 'speed': 0, 'latitude': '1.2942', 'longitude': '103.76983', 'occupancy': 33.99999999999999, 'temp': 24.1, 'engine_temp': 294.2, 'eta': '0 min 0 sec', 'health_status': 'Healthy', 'health_des': 'Operating', 'bus_stop': 'Kent Ridge Bus Terminal', 'bus_stop_status': 'Arrived', 'bus_health_color': '#7FB77E'}}
2022-09-09 02:19:31, __main__ DEBUG 0) Bus A1 {'ts': 1662661171012, 'values': {'fuel': 79.75, 'speed': 0, 'latitude': '1.2942', 'longitude': '103.76983', 'occupancy': 32.599999999999994, 'temp': 23.2, 'engine_temp': 302.7, 'eta': '0 min 0 sec', 'health_status': 'Healthy', 'health_des': 'Operating', 'bus_stop': 'Kent Ridge Bus Terminal', 'bus_stop_status': 'Arrived', 'bus_health_color': '#7FB77E'}}
2022-09-09 02:19:32, __main__ DEBUG 0) Bus A1 {'ts': 1662661172014, 'values': {'fuel': 79.73, 'speed': 0, 'latitude': '1.2942', 'longitude': '103.76983', 'occupancy': 32.49999999999999, 'temp': 24.7, 'engine_temp': 308.0, 'eta': '0 min 0 sec', 'health_status': 'Healthy', 'health_des': 'Operating', 'bus_stop': 'Kent Ridge Bus Terminal', 'bus_stop_status': 'Arrived', 'bus_health_color': '#7FB77E'}}
2022-09-09 02:19:47, __main__ DEBUG Deplete Message Received
2022-09-09 02:20:09, __main__ DEBUG Refuel Message Received
2022-09-09 02:20:33, __main__ DEBUG A/C Faulty Message Received
2022-09-09 02:23:24, __main__ DEBUG 100) Bus A1 {'ts': 1662661404403, 'values': {'fuel': 97.14, 'speed': 42.0, 'latitude': '1.29441', 'longitude': '103.77383', 'occupancy': 0, 'temp': 35.0, 'engine_temp': 295.8, 'eta': '2 min 18 sec', 'health_status': 'Warning', 'health_des': 'A/C Down<div id="btn_contact_tech" style="border:solid;display:block; width: 90%; font-size:1rem;text-align:center;padding:5px; margin-top:12px;cursor:pointer;">Contact Technician</div>', 'bus_stop': 'Biz 2', 'bus_stop_status': 'Next Stop', 'bus_health_color': '#FFAE6D'}}
2022-09-09 02:26:55, __main__ DEBUG 200) Bus A1 {'ts': 1662661615618, 'values': {'fuel': 94.61, 'speed': 47.6, 'latitude': '1.29375', 'longitude': '103.77669', 'occupancy': 0, 'temp': 44.8, 'engine_temp': 306.5, 'eta': '0 min 16 sec', 'health_status': 'Warning', 'health_des': 'A/C Down<div id="btn_contact_tech" style="border:solid;display:block; width: 90%; font-size:1rem;text-align:center;padding:5px; margin-top:12px;cursor:pointer;">Contact Technician</div>', 'bus_stop': 'Opp TCOMS', 'bus_stop_status': 'Next Stop', 'bus_health_color': '#FFAE6D'}}
2022-09-09 02:30:36, __main__ DEBUG 300) Bus A1 {'ts': 1662661836799, 'values': {'fuel': 91.38, 'speed': 46.5, 'latitude': '1.29189', 'longitude': '103.78385', 'occupancy': 0, 'temp': 39.7, 'engine_temp': 290.0, 'eta': '1 min 2 sec', 'health_status': 'Warning', 'health_des': 'A/C Down<div id="btn_contact_tech" style="border:solid;display:block; width: 90%; font-size:1rem;text-align:center;padding:5px; margin-top:12px;cursor:pointer;">Contact Technician</div>', 'bus_stop': 'Kent Ridge MRT', 'bus_stop_status': 'Next Stop', 'bus_health_color': '#FFAE6D'}}
2022-09-09 02:33:37, __main__ DEBUG A/C Repair Message Received
2022-09-09 02:34:07, __main__ DEBUG 400) Bus A1 {'ts': 1662662047969, 'values': {'fuel': 88.57, 'speed': 54.9, 'latitude': '1.297', 'longitude': '103.78212', 'occupancy': 0, 'temp': 24.2, 'engine_temp': 309.0, 'eta': '0 min 34 sec', 'health_status': 'Healthy', 'health_des': 'Operating', 'bus_stop': 'LT 27', 'bus_stop_status': 'Next Stop', 'bus_health_color': '#7FB77E'}}
2022-09-09 02:36:52, __main__ DEBUG Reset Message Received
2022-09-09 02:37:59, __main__ DEBUG 500) Bus A1 {'ts': 1662662279342, 'values': {'fuel': 79.13, 'speed': 42.3, 'latitude': '1.29915', 'longitude': '103.77441', 'occupancy': 50, 'temp': 24.1, 'engine_temp': 305.8, 'eta': '0 min 6 sec', 'health_status': 'Healthy', 'health_des': 'Operating', 'bus_stop': 'Yusof Ishak House', 'bus_stop_status': 'Next Stop', 'bus_health_color': '#7FB77E'}}
2022-09-09 02:38:17, __main__ DEBUG Hot Engine Message Received
